yisuv name,yisuv id,קלפי,rikuz,מצביעים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ2,ק,קי,קך,קנ,קץ,רז,שס,ת,
קרית מוצקין,8200,68,12,248,248,7,0,2,1,0,0,0,0,0,1,21,0,0,0,0,0,18,0,34,103,2,0,1,0,2,0,0,0,43,0,2,0,0,0,0,0,0,0,11,0,
קרית מוצקין,8200,70,24,298,292,10,0,5,2,0,0,0,0,0,0,20,0,1,0,0,0,39,0,19,108,2,0,0,0,0,0,0,0,65,0,4,0,0,0,2,0,1,0,13,1,
קרית מוצקין,8200,72,17,461,460,14,0,7,0,0,0,0,0,0,0,26,0,3,0,0,0,95,0,20,121,8,0,1,0,0,0,0,1,148,0,2,0,0,0,0,1,0,0,13,0,
קרית מלאכי,1034,1,10,484,480,4,2,7,5,0,0,0,0,0,0,95,0,2,0,0,0,40,0,0,209,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,103,0,
קרית מלאכי,1034,3,1,473,469,1,2,3,4,0,0,0,0,0,0,116,0,2,0,0,0,31,0,17,173,0,0,0,0,0,0,0,1,29,0,3,0,0,0,0,1,0,0,85,1,
קרית מלאכי,1034,5,5,322,315,2,0,5,8,0,0,0,0,0,0,52,0,2,0,0,0,12,0,9,133,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,74,0,
קרית מלאכי,1034,6,7,276,276,2,0,1,7,0,0,0,0,0,0,58,0,0,0,0,0,38,0,2,121,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,34,0,
קרית מלאכי,1034,7,5,255,253,1,1,5,1,0,0,0,0,0,0,41,0,2,0,0,0,9,0,5,122,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,57,1,
קרית מלאכי,1034,8.1,3,462,460,1,0,2,28,0,0,0,0,0,0,183,0,0,0,0,0,14,0,5,120,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,100,0,
קרית מלאכי,1034,8.2,3,462,459,3,1,0,70,0,0,0,0,0,0,198,0,0,0,0,0,4,0,3,85,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,89,0,
קרית מלאכי,1034,8.3,3,471,471,0,1,1,37,0,0,0,0,0,0,190,0,1,0,0,0,12,0,0,104,1,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,1,0,117,0,
קרית מלאכי,1034,8.4,3,488,487,0,0,1,56,0,0,0,0,0,0,206,0,0,0,0,0,9,0,6,86,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,3,0,114,0,
קרית מלאכי,1034,8.5,3,481,480,0,0,0,65,0,0,0,0,0,0,208,0,0,0,0,0,8,0,7,94,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,91,0,
קרית מלאכי,1034,9,7,255,254,3,0,6,4,0,0,0,0,1,0,39,0,2,0,0,0,17,0,2,137,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,32,0,
קרית מלאכי,1034,10,7,416,415,4,1,5,35,0,0,0,0,0,0,127,0,1,0,0,0,22,0,0,113,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,95,0,
קרית מלאכי,1034,11,10,338,332,3,0,1,25,0,0,0,0,0,0,68,0,0,0,0,0,15,0,4,163,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,3,0,45,0,
קרית מלאכי,1034,12.1,18,446,445,2,0,3,23,0,0,0,0,0,0,120,0,1,0,0,0,12,0,5,158,0,0,0,0,0,0,0,0,11,0,2,0,0,0,1,0,0,0,107,0,
קרית מלאכי,1034,12.2,18,478,477,2,3,4,30,0,0,0,0,0,0,128,0,1,0,0,0,13,0,8,173,1,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,1,0,102,0,
קרית מלאכי,1034,12.3,18,480,477,2,0,6,21,0,0,0,0,0,0,140,0,0,0,0,0,20,0,4,151,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,120,0,
קרית מלאכי,1034,12.4,18,470,468,2,1,2,31,0,0,0,0,0,0,155,0,1,0,0,0,11,0,6,142,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,110,1,
קרית מלאכי,1034,12.5,18,468,464,1,2,4,36,0,0,0,0,0,0,165,0,0,0,0,0,17,0,16,130,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,84,0,
קרית מלאכי,1034,14,5,403,400,8,1,0,6,0,0,0,0,0,0,46,0,3,0,0,0,47,1,3,211,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,2,0,58,0,
קרית מלאכי,1034,15,5,337,333,4,1,0,4,0,0,0,0,0,0,49,0,1,0,0,0,20,0,11,159,2,0,0,0,0,0,0,0,14,0,1,0,0,0,0,1,0,0,66,0,
קרית מלאכי,1034,16,1,424,422,5,0,0,8,0,0,0,0,0,0,72,0,0,0,0,0,43,0,1,187,1,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,1,0,92,0,
קרית מלאכי,1034,19,1,517,512,5,1,6,5,0,0,0,0,0,0,87,0,1,1,0,0,32,0,8,240,1,0,0,0,0,1,0,0,29,0,2,0,0,0,1,0,0,0,92,0,
קרית מלאכי,1034,21,1,518,516,1,1,7,7,0,0,0,0,0,0,80,0,2,0,0,0,47,0,12,252,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,2,0,0,92,0,
קרית מלאכי,1034,22,10,316,314,3,2,0,15,0,0,0,0,0,0,45,0,1,0,0,0,18,0,12,167,0,1,1,0,0,0,0,1,7,1,1,1,0,1,0,0,2,1,34,0,
קרית מלאכי,1034,24.1,4,414,411,5,0,3,16,0,0,0,0,0,0,61,0,4,0,0,0,25,1,4,198,2,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,84,0,
קרית מלאכי,1034,24.2,4,432,430,0,2,5,24,0,0,0,0,0,0,110,0,3,0,0,0,27,0,2,174,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,0,0,0,72,0,
קרית מלאכי,1034,24.3,4,463,460,5,3,0,21,0,0,0,0,0,0,80,0,0,0,0,0,27,0,4,203,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,0,105,0,
קרית מלאכי,1034,24.4,4,408,404,5,0,1,20,0,1,0,0,0,0,83,0,0,0,0,0,21,0,2,178,1,0,0,0,1,0,0,0,15,0,1,0,0,0,1,0,1,0,73,0,
קרית מלאכי,1034,24.5,4,436,436,3,0,3,48,0,1,0,1,0,0,88,0,3,0,0,1,29,0,7,169,1,0,1,0,0,1,0,0,14,0,1,0,1,0,0,0,0,0,64,0,
קרית מלאכי,1034,950,21,472,471,1,1,6,8,0,0,0,0,0,0,89,0,1,0,0,0,24,0,3,239,1,0,0,0,1,0,0,0,15,0,1,0,0,0,0,0,0,0,81,0,
קרית נטפים,3746,1,1,389,388,0,0,22,2,0,0,0,0,0,0,263,0,1,0,0,0,6,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,
קרית ענבים,78,1,2,206,206,35,1,1,0,0,3,0,0,0,0,3,0,1,0,0,0,30,0,3,22,24,0,0,0,0,0,0,2,78,0,0,0,0,0,0,0,1,0,2,0,
קרית עקרון,469,1.1,2,473,466,5,1,1,3,1,0,0,0,0,0,92,0,3,0,0,0,43,0,3,215,1,0,0,0,0,0,0,0,27,0,1,0,1,1,0,0,0,0,68,0,
קרית עקרון,469,1.2,2,489,487,8,0,2,5,0,1,0,0,0,0,92,0,1,0,0,0,44,0,5,231,4,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,1,0,72,0,
קרית עקרון,469,1.3,2,494,489,10,2,6,4,0,0,0,0,0,0,87,0,3,0,0,0,34,0,8,219,2,0,0,0,1,0,0,0,32,0,0,0,0,0,1,0,0,0,80,0,
קרית עקרון,469,1.4,2,497,495,7,1,3,4,0,0,0,0,0,0,115,0,3,0,0,0,20,0,8,227,3,0,0,0,0,1,0,0,42,1,0,0,0,0,0,0,2,0,58,0,
קרית עקרון,469,4,4,410,404,3,0,2,5,0,0,0,0,0,0,72,0,5,0,0,0,24,0,6,200,1,0,0,0,0,0,0,5,20,0,1,0,0,0,0,0,2,0,58,0,
קרית עקרון,469,5.1,1,291,286,3,0,3,3,0,0,0,0,0,0,66,0,1,0,0,0,22,0,4,137,0,0,0,0,0,0,0,2,20,0,1,0,0,0,0,0,0,0,24,0,
קרית עקרון,469,5.2,1,271,270,5,1,2,1,0,0,0,0,0,0,59,0,1,0,0,0,15,0,4,129,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,30,0,
קרית עקרון,469,8,3,420,416,2,1,2,9,0,1,0,0,0,0,87,0,4,0,0,0,28,0,12,190,1,0,0,0,0,0,1,0,28,0,1,0,0,0,0,0,3,0,46,0,
קרית עקרון,469,9,3,411,407,3,1,4,0,0,0,0,0,0,0,76,0,4,0,0,0,49,0,32,149,1,0,0,0,0,0,0,0,63,0,2,0,0,0,1,0,0,0,21,1,
קרית עקרון,469,10.1,5,501,495,8,1,3,7,0,2,0,0,0,0,71,0,1,0,0,0,20,0,8,256,2,1,0,0,0,0,0,0,31,0,1,0,0,0,1,2,0,0,80,0,
קרית עקרון,469,10.2,5,501,496,7,1,2,6,0,3,0,0,0,1,94,0,0,0,0,0,33,0,3,232,7,0,0,0,0,0,0,0,34,0,2,0,0,0,1,0,1,0,69,0,
קרית עקרון,469,11,3,399,397,5,1,2,1,0,0,0,0,0,0,71,0,3,0,0,0,42,0,9,179,3,0,0,0,0,0,0,1,53,0,2,0,0,0,0,0,0,0,25,0,
קרית עקרון,469,12,3,364,364,4,2,3,1,0,0,0,0,0,0,64,0,4,0,0,0,41,1,13,157,3,0,0,0,1,0,0,0,47,0,0,0,0,0,0,0,1,0,22,0,
קרית עקרון,469,13,3,419,417,6,0,4,0,0,1,0,0,0,0,75,0,2,0,0,0,27,0,17,203,7,0,0,0,0,0,0,0,45,0,3,0,2,0,0,0,0,0,25,0,
קרית שמונה,2800,2,6,391,387,2,0,3,3,0,0,0,0,0,0,56,0,1,0,0,0,28,0,17,203,1,0,0,0,0,0,0,0,26,0,1,0,0,0,0,0,1,0,45,0,
קרית שמונה,2800,3,2,383,382,8,1,4,5,0,1,0,0,0,0,48,0,2,0,0,0,40,0,4,186,0,0,0,0,1,0,0,0,33,0,0,0,0,0,1,2,0,0,45,1,
קרית שמונה,2800,4,2,340,340,5,0,13,5,0,0,0,0,0,0,71,0,0,0,0,0,33,0,5,139,2,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,0,30,0,
קרית שמונה,2800,5,7,299,299,5,0,0,2,0,0,0,0,0,0,62,0,0,0,0,0,29,0,1,163,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,
קרית שמונה,2800,6,7,309,307,4,0,15,5,0,0,0,0,0,0,58,1,0,0,0,0,11,0,18,134,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,44,0,
קרית שמונה,2800,12,2,354,354,11,0,8,5,0,0,0,0,0,0,42,0,1,0,0,0,20,0,5,177,2,0,0,1,0,0,0,0,18,0,1,0,0,0,0,0,1,0,62,0,
קרית שמונה,2800,13,6,322,321,7,0,3,4,1,0,0,0,2,0,67,0,1,0,0,0,18,0,14,144,1,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,43,0,
קרית שמונה,2800,14,16,351,343,5,0,0,1,0,0,0,0,0,0,52,0,1,0,0,0,16,0,10,200,0,1,0,0,0,0,0,0,16,1,0,0,0,0,0,1,1,0,38,0,
קרית שמונה,2800,16,2,286,284,3,1,1,0,0,0,0,0,0,0,38,0,1,0,0,0,20,0,14,140,7,0,2,0,0,1,0,0,17,0,1,0,0,0,0,0,0,0,38,0,
קרית שמונה,2800,17,2,342,338,2,0,7,2,0,2,0,0,0,0,46,0,0,0,0,0,37,0,7,174,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,1,0,32,0,
קרית שמונה,2800,18.1,5,380,376,3,0,1,0,0,1,0,0,0,0,41,0,0,0,0,0,18,0,15,224,3,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,56,0,
קרית שמונה,2800,18.2,5,346,339,4,0,1,4,0,0,0,0,0,0,43,0,0,0,0,0,18,0,19,179,1,0,1,0,0,0,0,1,18,0,1,0,0,0,0,1,0,0,47,1,
קרית שמונה,2800,18.3,5,352,342,2,0,1,4,0,1,0,0,0,0,35,0,1,0,0,0,21,0,28,170,3,0,0,0,0,0,0,0,22,1,2,0,3,0,0,0,2,0,46,0,
קרית שמונה,2800,18.4,5,347,345,3,3,0,2,0,0,0,0,0,0,41,1,0,0,0,0,27,0,42,160,2,0,0,0,1,0,0,0,21,1,0,0,0,0,0,0,2,0,39,0,
קרית שמונה,2800,18.5,5,358,354,4,1,0,0,0,0,0,0,1,0,48,2,2,0,0,0,33,0,43,149,4,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,43,0,
קרית שמונה,2800,22.1,12,346,344,6,2,5,2,0,0,0,0,0,1,61,0,0,0,0,0,23,1,26,157,1,0,0,0,0,2,0,0,17,0,1,0,1,0,0,0,1,0,37,0,
קרית שמונה,2800,22.2,12,352,346,3,0,6,7,0,0,0,0,0,0,43,0,0,0,0,0,30,0,37,148,4,0,0,0,0,0,0,1,34,0,1,0,0,0,0,0,1,0,30,1,
קרית שמונה,2800,22.3,12,346,339,2,0,4,4,1,0,0,0,0,0,38,0,0,0,0,0,28,0,34,165,1,0,0,0,0,0,0,0,21,0,2,0,0,0,1,0,0,0,38,0,
קרית שמונה,2800,22.4,12,319,319,4,1,3,2,0,0,0,0,0,0,48,0,0,0,0,0,23,0,36,147,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,27,0,
קרית שמונה,2800,22.5,12,322,320,5,1,4,2,0,0,0,0,0,0,44,0,2,0,0,0,27,0,56,121,2,0,0,0,0,0,0,0,32,0,3,0,0,1,0,0,0,1,19,0,
קרית שמונה,2800,26.1,20,309,309,2,0,2,0,0,0,0,0,0,0,43,0,1,0,0,0,30,0,23,155,2,0,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,0,31,0,
קרית שמונה,2800,26.2,20,333,331,3,1,1,0,0,1,0,0,0,0,47,0,0,0,0,0,14,0,19,181,2,0,0,0,0,0,0,2,28,0,1,0,0,0,0,0,0,0,31,0,
קרית שמונה,2800,26.3,20,289,287,6,5,0,0,0,0,0,0,0,0,22,0,3,0,0,0,12,0,31,143,5,0,0,0,0,0,0,1,39,1,0,0,0,0,0,0,1,0,18,0,
קרית שמונה,2800,28,7,366,363,10,0,0,4,1,0,0,0,0,0,47,0,0,0,0,0,12,0,12,187,1,0,1,0,0,0,0,0,12,1,0,0,1,0,0,1,1,0,71,1,
קרית שמונה,2800,30.1,1,439,436,2,0,1,2,0,0,0,0,0,0,53,0,0,0,0,0,24,0,13,257,1,0,0,1,0,0,0,1,15,0,0,0,0,0,0,0,1,0,65,0,
קרית שמונה,2800,30.2,1,440,437,11,2,3,1,2,0,0,0,0,0,54,0,1,0,0,0,26,0,23,248,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,47,0,
קרית שמונה,2800,30.3,1,419,415,4,3,5,3,1,0,0,0,0,0,49,0,3,0,0,0,40,0,25,202,7,0,0,0,0,0,0,1,34,1,0,0,0,0,0,0,3,0,34,0,
קרית שמונה,2800,951.1,19,415,413,3,0,2,0,0,0,0,0,0,0,52,0,2,0,0,0,36,1,27,226,0,0,1,0,0,1,0,2,22,0,0,0,0,0,0,0,2,0,36,0,
קרית שמונה,2800,951.2,19,400,395,8,3,2,2,0,2,0,0,0,0,51,0,0,0,0,0,37,0,31,174,4,0,0,0,0,0,0,0,37,0,0,0,1,0,1,0,0,0,42,0,
קרית שמונה,2800,951.3,19,399,394,7,2,4,0,0,1,0,0,0,0,54,0,3,0,0,0,30,0,32,195,5,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,36,2,
קרית שמונה,2800,951.4,19,379,379,9,1,8,0,1,1,0,0,0,0,51,0,0,0,0,0,43,0,26,168,2,0,0,0,0,0,0,0,36,0,1,1,0,0,0,0,0,0,31,0,
קרית שמונה,2800,951.5,19,322,319,6,0,1,0,0,0,0,0,0,0,34,0,4,0,0,0,21,0,47,153,3,0,0,0,0,0,0,0,30,0,1,0,0,1,1,0,0,0,17,0,
קרני שומרון,3640,1,2,349,348,0,2,15,4,0,0,0,0,0,0,226,0,0,0,0,0,10,0,0,72,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,11,0,
קרני שומרון,3640,3,2,411,406,5,1,26,3,0,0,0,0,0,0,151,0,1,0,0,0,17,0,16,155,0,0,2,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,8,0,
קרני שומרון,3640,4.1,4,427,425,2,0,10,3,0,0,0,0,0,0,235,0,1,0,0,0,5,0,27,104,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,22,0,
קרני שומרון,3640,4.2,4,423,423,1,2,16,1,0,0,0,0,0,0,257,0,0,0,0,0,15,0,11,79,0,0,0,0,0,0,0,0,21,1,3,0,0,0,0,0,1,0,15,0,
קרני שומרון,3640,4.3,4,420,419,0,1,13,4,0,0,0,0,0,0,263,0,0,0,0,0,12,0,13,83,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,0,14,0,
קרני שומרון,3640,5,2,471,468,1,2,9,1,0,0,0,0,0,0,158,0,0,0,0,0,19,0,29,178,0,0,0,0,0,1,0,0,32,0,1,1,0,0,0,0,3,0,33,0,
קרני שומרון,3640,7,2,438,434,0,2,3,9,0,0,0,0,0,0,145,0,2,0,0,0,19,0,19,183,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,28,0,
קרני שומרון,3640,9,6,399,398,3,1,21,6,0,0,0,0,0,0,173,0,2,0,0,0,17,0,13,124,4,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,18,0,
קרני שומרון,3640,10,2,376,373,1,5,22,5,0,0,0,0,0,0,187,0,1,0,0,0,12,0,7,113,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,5,0,
קרני שומרון,3640,990.1,1,527,526,0,0,27,9,0,0,0,0,0,0,388,0,1,0,0,0,2,0,1,83,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,11,0,
קרני שומרון,3640,990.2,1,513,512,4,3,34,4,0,0,0,0,0,0,393,0,0,0,0,0,5,0,2,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,
קשת,4006,1,1,329,329,0,0,33,2,0,0,0,0,0,0,242,0,0,0,0,0,4,0,1,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,9,0,
ראמה,543,1.1,4,235,232,4,0,0,0,21,57,0,0,0,0,0,0,0,0,0,0,20,0,43,40,23,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,1,1,
ראמה,543,1.2,4,266,265,5,0,0,0,47,102,0,0,0,0,0,0,0,0,0,0,21,0,13,21,21,0,0,0,1,0,0,16,15,0,2,0,0,0,0,0,1,0,0,0,
ראמה,543,1.3,4,286,284,10,0,1,0,40,112,0,0,0,0,0,0,0,0,0,0,16,0,11,17,29,0,1,0,0,0,0,28,17,0,1,0,0,0,0,0,0,0,1,0,
ראמה,543,2,3,358,355,8,0,0,0,86,176,1,0,0,0,0,0,0,0,0,0,2,0,2,31,20,0,0,0,0,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,
ראמה,543,5,3,267,264,23,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,47,0,62,13,48,0,0,0,1,0,0,9,33,0,2,0,0,0,0,1,0,0,0,1,
ראמה,543,6.1,2,361,356,13,0,0,0,57,119,0,0,0,0,0,0,0,0,0,0,14,0,18,22,35,0,0,0,0,0,0,49,28,0,0,0,0,0,0,0,1,0,0,0,
ראמה,543,6.2,2,412,410,5,0,3,0,67,142,0,0,0,0,0,0,2,0,0,0,13,0,1,21,25,0,0,0,0,0,0,102,25,0,1,1,1,0,0,0,0,0,0,1,
ראמה,543,7,3,339,336,10,0,0,0,66,123,0,0,0,0,1,3,0,0,0,0,13,0,15,34,19,0,0,0,0,0,1,24,26,0,0,0,1,0,0,0,0,0,0,0,
ראמה,543,9.1,1,341,338,13,1,0,1,60,143,0,0,0,0,0,0,0,1,0,0,13,0,33,11,33,0,0,0,0,0,0,12,14,0,0,0,0,0,0,1,0,0,2,0,
ראמה,543,9.2,1,371,368,1,0,0,0,71,164,0,0,0,0,1,0,0,0,0,0,6,0,15,27,24,0,7,0,0,0,1,37,11,0,0,0,0,1,0,1,0,0,1,0,
ראמה,543,10,3,398,390,6,0,0,0,28,132,0,0,0,0,0,0,0,0,0,0,18,0,14,57,19,0,0,0,2,0,0,96,17,0,0,0,0,0,0,0,0,0,1,0,
ראס אלעין,1334,1,1,200,197,1,0,0,0,16,39,1,0,0,0,0,0,1,0,0,0,1,0,0,10,12,0,0,0,0,0,0,105,8,0,0,0,1,0,0,0,0,0,2,0,
ראס עלי,990,1,1,238,238,0,1,0,0,16,46,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,162,0,0,0,1,0,0,0,0,0,0,0,0,
ראש העין,2640,1,51,570,569,4,1,4,26,0,0,0,0,0,0,127,0,2,0,0,0,24,0,0,205,2,0,0,0,0,0,0,1,24,0,2,0,0,0,0,0,0,0,147,0,
ראש העין,2640,2,57,443,442,4,2,0,22,0,0,0,0,0,0,110,0,2,0,0,0,17,0,2,176,1,0,1,0,0,0,0,0,12,0,3,0,0,0,0,0,1,0,89,0,
ראש העין,2640,4,55,412,411,2,2,2,21,0,0,0,0,0,0,85,0,0,0,0,0,9,0,2,180,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,97,0,
ראש העין,2640,5.1,8,462,460,5,0,3,20,0,0,0,0,0,0,103,0,2,0,0,0,19,0,3,198,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,85,0,
ראש העין,2640,5.2,8,464,462,0,0,4,17,0,0,0,0,0,0,118,0,0,0,0,0,15,0,2,219,1,0,0,0,0,0,0,1,10,0,2,0,0,0,0,0,1,0,72,0,
ראש העין,2640,6,33,404,401,1,2,4,16,0,0,0,0,0,0,84,0,1,0,0,0,35,0,3,181,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,0,62,0,
ראש העין,2640,7,3,572,570,3,3,3,43,0,0,0,0,0,0,102,0,3,0,0,0,20,0,3,237,5,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,131,0,
ראש העין,2640,8,55,512,507,1,1,2,17,0,0,0,0,0,0,84,0,2,0,0,0,27,0,1,233,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,116,0,
ראש העין,2640,9,69,488,483,2,1,5,16,0,0,0,0,0,0,85,0,0,0,0,0,18,0,5,227,0,0,1,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,99,0,
ראש העין,2640,10,3,429,427,1,0,3,18,0,0,0,0,0,0,86,0,1,0,0,0,15,0,1,178,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,1,0,108,0,
ראש העין,2640,11,76,394,393,1,1,2,23,0,0,0,0,0,0,97,0,3,0,0,0,34,0,2,146,6,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,3,0,37,0,
ראש העין,2640,13.1,56,512,509,9,1,4,13,0,1,0,0,0,0,96,0,4,0,0,0,41,0,16,192,4,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,1,0,55,0,
ראש העין,2640,13.2,56,518,516,4,1,4,14,0,2,0,0,0,0,91,0,1,0,0,0,39,0,5,213,5,0,0,0,0,0,0,0,44,0,1,0,0,0,0,0,1,0,91,0,
ראש העין,2640,13.3,56,540,539,9,2,2,13,0,0,0,0,0,0,129,0,1,0,0,0,53,0,16,187,3,0,0,0,0,0,0,0,65,1,0,1,0,0,0,0,1,0,56,0,
ראש העין,2640,14,80,494,492,7,0,7,13,0,0,1,0,0,0,106,0,3,0,0,0,46,0,6,178,10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2,0,63,0,
ראש העין,2640,15,77,407,401,5,1,0,7,0,0,0,0,0,0,68,0,0,0,0,0,16,0,9,197,2,0,1,0,0,0,1,0,17,0,0,0,1,0,3,2,0,1,70,0,
ראש העין,2640,16,57,487,483,3,0,5,22,0,0,0,0,0,0,134,0,2,0,0,0,12,0,5,190,2,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,91,0,
ראש העין,2640,18,3,550,546,1,0,7,58,0,0,0,0,0,0,154,0,1,0,0,0,6,0,0,152,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,162,0,
ראש העין,2640,19,53,489,488,30,1,6,2,0,1,0,0,0,0,18,0,2,0,0,0,118,0,6,89,22,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,2,0,13,0,
ראש העין,2640,20,65,379,379,26,0,4,3,0,0,0,0,0,0,28,0,1,1,0,0,94,0,9,87,8,0,0,0,0,0,0,0,100,0,1,1,0,0,1,1,3,0,11,0,
ראש העין,2640,21,2,511,508,25,3,6,0,0,0,0,0,0,0,48,2,1,0,0,0,97,0,11,119,21,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,1,0,10,0,
ראש העין,2640,22,66,439,439,37,0,9,0,0,0,0,0,0,0,16,0,0,0,0,0,105,0,12,64,26,0,0,0,0,0,0,2,150,0,0,0,0,0,0,0,4,0,14,0,
ראש העין,2640,23,68,418,418,20,2,8,4,0,3,0,0,0,0,67,0,2,0,0,0,84,0,12,106,10,0,0,0,0,0,0,0,86,0,0,0,0,0,0,1,2,0,11,0,
ראש העין,2640,24,60,361,361,25,4,5,3,0,2,0,0,0,0,27,0,1,0,0,0,71,0,9,58,28,0,0,0,0,0,0,0,121,0,1,0,0,0,1,0,3,0,2,0,
ראש העין,2640,26,49,336,336,13,0,4,3,0,0,0,0,0,0,18,0,0,0,0,0,70,0,9,81,10,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,3,1,5,0,
ראש העין,2640,27,49,365,360,24,2,5,1,0,1,0,0,0,0,24,0,3,0,0,0,63,0,22,72,17,0,0,0,0,0,0,0,111,0,1,0,2,0,0,0,2,0,10,0,
ראש העין,2640,28,47,392,389,13,4,1,1,0,0,0,0,0,0,27,0,4,0,0,0,77,0,52,76,20,0,0,0,0,1,0,0,101,0,1,0,0,0,0,1,5,0,5,0,
ראש העין,2640,29,71,488,488,31,3,7,1,0,0,0,0,0,0,29,0,3,0,0,0,108,0,9,82,26,0,0,0,0,0,0,1,182,0,1,0,0,0,0,0,2,0,3,0,
ראש העין,2640,30,47,400,399,37,1,1,0,0,0,0,0,0,0,17,1,1,0,0,0,97,0,7,75,17,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,6,0,
ראש העין,2640,31,62,480,477,23,4,5,3,0,0,0,0,0,0,29,0,7,0,0,0,117,0,9,81,10,0,2,0,0,0,0,1,172,1,1,0,0,0,0,0,4,0,8,0,
ראש העין,2640,32,71,333,332,20,2,5,1,0,2,0,0,0,0,12,0,1,0,0,0,87,0,5,66,13,0,0,0,0,0,0,0,108,1,1,0,1,0,0,0,2,0,5,0,
ראש העין,2640,33.1,54,408,408,19,1,4,2,0,0,0,0,0,0,41,0,4,0,0,0,66,0,8,138,11,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,1,0,31,0,
